datetime,city,pm25,temperature,humidity,wind_speed,precipitation,industrial_index
2023-10-18 05:00:00,CityA,73.14649109217416,6.02,49.4,3.07,0.082,0.808
2023-10-18 06:00:00,CityA,69.63524761112726,2.88,39.8,1.79,0.068,1.229
2023-10-18 07:00:00,CityA,46.8624341874886,6.27,48.6,2.94,0.45,0.587
2023-10-18 08:00:00,CityA,70.39834409894068,4.38,41.1,2.4,0.131,0.944
2023-10-18 09:00:00,CityA,65.37514748629498,3.29,42.6,1.21,0.061,0.937
2023-10-18 10:00:00,CityA,59.31401508414806,3.87,28.9,3.11,0.107,0.992
2023-10-18 11:00:00,CityA,76.74650590978388,5.49,32.3,2.94,0.319,1.239
2023-10-18 12:00:00,CityA,73.5359134930874,5.56,33.4,1.35,0.173,1.514
2023-10-18 13:00:00,CityA,58.271209191643955,7.54,49.0,2.47,0.003,0.835
2023-10-18 14:00:00,CityA,64.70346729234319,4.32,38.9,3.76,0.03,1.034
2023-10-18 15:00:00,CityA,52.355697234513926,6.11,40.0,3.08,0.182,0.921
2023-10-18 16:00:00,CityA,70.47604962717075,3.23,52.5,0.81,0.001,1.264
2023-10-18 17:00:00,CityA,64.1725459644663,7.91,53.9,1.51,0.061,1.005
2023-10-18 18:00:00,CityA,56.421746806888336,3.13,54.2,1.99,0.213,0.954
2023-10-18 19:00:00,CityA,77.51905949170708,3.51,48.5,3.14,0.027,1.037
2023-10-18 20:00:00,CityA,52.85128812106397,5.39,42.5,3.26,0.096,0.73
2023-10-18 21:00:00,CityA,77.30952533997339,4.64,70.3,2.09,0.048,1.126
2023-10-18 22:00:00,CityA,64.75363569171998,7.65,76.5,3.29,0.05,0.764
2023-10-18 23:00:00,CityA,79.1852623414363,4.68,61.0,2.15,0.187,1.044
2023-10-19 00:00:00,CityA,59.64754914220104,4.41,64.1,0.49,0.709,1.154
2023-10-19 01:00:00,CityA,58.491859089238496,7.41,63.4,2.8,0.074,1.131
2023-10-19 02:00:00,CityA,68.47946126470737,6.61,73.4,1.58,0.11,1.013
2023-10-19 03:00:00,CityA,85.55972078063263,3.78,71.9,3.79,0.038,1.388
2023-10-19 04:00:00,CityA,82.12673703476592,6.14,57.3,2.68,0.167,1.07
2023-10-19 05:00:00,CityA,84.88198151618155,4.83,48.5,3.67,0.004,1.244
2023-10-19 06:00:00,CityA,52.1933670014399,5.34,51.5,2.14,0.095,0.718
2023-10-19 07:00:00,CityA,83.1443138431909,7.47,51.1,4.17,0.084,1.209
2023-10-19 08:00:00,CityA,67.77073722774853,6.6,33.2,3.01,0.226,0.796
2023-10-19 09:00:00,CityA,61.418195945341274,6.5,30.0,2.83,0.197,0.642
2023-10-19 10:00:00,CityA,71.8547441494616,6.1,38.7,3.31,0.198,1.05
2023-10-19 11:00:00,CityA,75.32108356497906,4.39,22.2,0.53,0.359,0.846
2023-10-19 12:00:00,CityA,72.9121572178792,6.12,46.8,3.03,0.082,1.122
2023-10-19 13:00:00,CityA,80.85346125371059,4.46,28.5,0.98,0.099,1.189
2023-10-19 14:00:00,CityA,67.19904623582617,8.96,38.3,3.1,0.31,1.17
2023-10-19 15:00:00,CityA,64.50468402175812,5.08,24.0,3.57,0.014,1.347
2023-10-19 16:00:00,CityA,79.659678540334,4.83,41.2,2.32,0.024,1.316
2023-10-19 17:00:00,CityA,59.92659319413649,6.72,45.6,1.6,0.191,0.973
2023-10-19 18:00:00,CityA,65.30496357170884,5.75,52.5,1.78,0.071,1.205
2023-10-19 19:00:00,CityA,54.82317030269497,5.93,67.8,3.18,0.19,0.935
2023-10-19 20:00:00,CityA,72.15519612979396,8.7,63.1,1.58,0.001,1.171
2023-10-19 21:00:00,CityA,51.63782025653322,5.54,68.2,3.73,0.38,1.196
2023-10-19 22:00:00,CityA,76.24639046472623,1.39,78.4,2.37,0.0,0.915
2023-10-19 23:00:00,CityA,87.35328057079575,4.74,70.6,1.31,0.021,1.063
2023-10-20 00:00:00,CityA,84.61788065111705,5.74,67.6,2.91,0.125,1.222
2023-10-20 01:00:00,CityA,79.18616807820234,6.15,76.2,,0.152,1.219
2023-10-20 02:00:00,CityA,80.44683292608545,7.1,66.3,3.27,0.028,0.8
2023-10-20 03:00:00,CityA,76.46756634559536,4.95,53.5,2.54,0.493,1.014
2023-10-20 04:00:00,CityA,83.0991572004228,5.55,55.4,2.31,0.027,1.236
2023-10-20 05:00:00,CityA,79.79987771908094,7.77,54.0,3.0,0.007,0.709
2023-10-20 06:00:00,CityA,78.36074269567087,4.81,50.4,1.67,0.006,0.945
2023-10-20 07:00:00,CityA,74.81765810056106,5.77,55.8,0.17,0.032,0.843
2023-10-20 08:00:00,CityA,75.80609165457254,4.64,31.6,2.28,0.066,1.07
2023-10-20 09:00:00,CityA,65.47327472333554,5.03,37.4,2.0,0.042,0.698
2023-10-20 10:00:00,CityA,76.66468525490751,4.03,27.6,2.33,0.117,0.933
2023-10-20 11:00:00,CityA,75.11940625329122,9.01,26.8,3.23,0.243,1.052
2023-10-20 12:00:00,CityA,72.94539467223285,7.0,33.0,4.03,0.11,0.877
2023-10-20 13:00:00,CityA,54.80766894277871,7.34,28.9,2.04,0.281,0.969
2023-10-20 14:00:00,CityA,69.81637977319497,3.62,30.8,1.93,0.062,0.829
2023-10-20 15:00:00,CityA,68.6718634883756,7.15,28.6,4.37,0.204,0.868
2023-10-20 16:00:00,CityA,70.31082852043586,7.59,39.3,2.95,0.026,1.052
2023-10-20 17:00:00,CityA,72.93042582026375,3.7,47.4,1.79,0.231,1.037
2023-10-20 18:00:00,CityA,74.09529910410666,5.39,50.1,3.24,0.248,1.027
2023-10-20 19:00:00,CityA,66.12846727232156,4.63,58.0,3.63,0.017,1.369
2023-10-20 20:00:00,CityA,69.98832219564262,3.99,82.2,1.68,0.098,1.257
2023-10-20 21:00:00,CityA,65.78779994320756,0.64,58.0,1.46,0.061,1.224
2023-10-20 22:00:00,CityA,80.54262911278215,9.3,72.3,1.14,0.027,1.268
2023-10-20 23:00:00,CityA,79.15870729895192,4.07,67.6,1.48,0.041,0.851
2023-10-21 00:00:00,CityA,46.971824586311584,7.33,60.1,2.77,0.105,0.632
2023-10-21 01:00:00,CityA,78.9226739984036,6.14,78.8,1.85,0.134,0.812
2023-10-21 02:00:00,CityA,82.56839207551532,3.37,80.7,2.97,0.21,1.254
2023-10-21 03:00:00,CityA,69.77618946101524,6.52,58.9,2.77,0.066,0.984
2023-10-21 04:00:00,CityA,79.86319085438369,3.8,73.2,3.12,0.003,1.115
2023-10-21 05:00:00,CityA,68.69729345094694,3.41,53.2,3.91,0.079,0.8
2023-10-21 06:00:00,CityA,73.76154138261255,2.25,50.9,2.66,0.016,1.395
2023-10-21 07:00:00,CityA,71.38818465172248,3.4,41.7,1.77,0.081,1.028
2023-10-21 08:00:00,CityA,58.21804559711598,3.2,38.4,1.81,0.154,0.813
2023-10-21 09:00:00,CityA,61.843932922432835,6.31,37.2,2.65,0.214,0.867
2023-10-21 10:00:00,CityA,82.80942741140875,4.56,25.7,3.55,0.031,0.96
2023-10-21 11:00:00,CityA,75.74767002645707,6.1,23.3,1.59,0.111,1.061
2023-10-21 12:00:00,CityA,75.67815092460899,3.58,32.9,0.92,0.074,0.815
2023-10-21 13:00:00,CityA,61.8495527554758,6.17,33.3,3.91,0.253,0.922
2023-10-21 14:00:00,CityA,72.23210521715566,2.89,29.5,1.89,0.122,1.32
2023-10-21 15:00:00,CityA,62.60696104297957,4.19,33.5,2.13,0.012,1.08
2023-10-21 16:00:00,CityA,68.99698180134335,3.4,30.1,2.12,0.048,0.818
2023-10-21 17:00:00,CityA,59.6320019566765,8.11,,1.59,0.091,0.954
2023-10-21 18:00:00,CityA,49.35321745923319,4.97,53.3,1.37,0.183,0.951
2023-10-21 19:00:00,CityA,66.53258172508846,1.34,43.7,2.42,0.121,1.323
2023-10-21 20:00:00,CityA,75.7953251381527,6.52,44.7,0.24,0.077,0.889
2023-10-21 21:00:00,CityA,66.7887588992155,4.08,71.6,2.49,0.025,0.946
2023-10-21 22:00:00,CityA,87.31058829614632,4.19,57.7,2.89,0.084,0.938
2023-10-21 23:00:00,CityA,75.58734947947747,4.98,60.3,2.45,0.171,1.459
2023-10-22 00:00:00,CityA,69.8650630528087,4.61,77.3,1.68,0.178,1.153
2023-10-22 01:00:00,CityA,65.43389661658621,0.86,70.1,,0.305,0.8
2023-10-22 02:00:00,CityA,81.35239500538175,4.97,74.4,2.82,0.208,1.108
2023-10-22 03:00:00,CityA,68.93717042854168,6.07,78.7,2.76,0.126,1.241
2023-10-22 04:00:00,CityA,43.52349898500309,5.7,68.7,4.0,0.198,0.698
2023-10-22 05:00:00,CityA,62.41152336380869,4.32,70.5,2.98,0.046,0.906
2023-10-22 06:00:00,CityA,67.18118985430964,8.02,38.5,3.52,0.078,0.688
2023-10-22 07:00:00,CityA,77.769714406576,2.52,44.4,1.51,0.127,1.326
2023-10-22 08:00:00,CityA,60.04822641421736,6.91,21.2,3.14,0.118,1.097
2023-10-22 09:00:00,CityA,84.14996539533006,4.47,22.7,1.98,0.098,1.015
2023-10-22 10:00:00,CityA,78.0334331995261,6.0,30.7,2.15,0.006,1.253
2023-10-22 11:00:00,CityA,68.33522387288698,5.85,32.4,0.86,0.101,0.952
2023-10-22 12:00:00,CityA,75.18821394441707,4.04,24.8,2.62,0.055,1.136
2023-10-22 13:00:00,CityA,72.84354635226931,5.03,31.3,3.46,0.06,1.011
2023-10-22 14:00:00,CityA,62.24955294941316,6.0,31.2,4.48,0.024,1.098
2023-10-22 15:00:00,CityA,68.8648673671407,4.21,36.9,4.24,0.136,0.766
2023-10-22 16:00:00,CityA,55.28968019977244,7.88,48.5,1.74,0.048,0.778
2023-10-22 17:00:00,CityA,71.22298286080058,5.54,38.5,3.76,0.118,0.841
2023-10-22 18:00:00,CityA,56.030344227652044,6.59,60.9,,0.037,1.07
2023-10-22 19:00:00,CityA,75.3324742402805,6.71,57.5,0.36,0.057,1.286
2023-10-22 20:00:00,CityA,78.82970093719248,5.76,60.7,2.56,0.053,1.339
2023-10-22 21:00:00,CityA,59.23291610485397,7.23,73.9,3.43,0.206,1.071
2023-10-22 22:00:00,CityA,68.65667003526383,1.86,73.6,1.4,0.127,0.722
2023-10-22 23:00:00,CityA,71.3662852407636,4.43,76.7,2.09,0.157,1.17
2023-10-23 00:00:00,CityA,65.92672254604477,5.21,76.8,2.96,0.038,0.883
2023-10-23 01:00:00,CityA,74.06099172659401,5.07,50.2,2.5,0.116,1.023
2023-10-23 02:00:00,CityA,71.30167554796479,3.88,70.3,2.08,0.08,1.37
2023-10-23 03:00:00,CityA,82.55656567462584,3.47,65.7,2.54,0.19,1.053
2023-10-23 04:00:00,CityA,75.92741557822539,5.09,51.7,2.41,0.018,1.231
2023-10-23 05:00:00,CityA,78.37965772532885,2.2,55.5,1.6,0.0,1.129
2023-10-23 06:00:00,CityA,61.46514449274508,6.4,45.7,4.17,0.0,1.338
2023-10-23 07:00:00,CityA,62.04994371608552,4.59,52.9,0.82,0.207,1.11
2023-10-23 08:00:00,CityA,46.91436674045446,4.74,37.2,2.8,0.018,0.751
2023-10-23 09:00:00,CityA,71.61470418746337,3.47,30.1,3.41,0.095,1.253
2023-10-23 10:00:00,CityA,67.30697188033128,3.86,34.8,2.16,0.019,1.072
2023-10-23 11:00:00,CityA,59.92205289660539,6.16,27.9,1.69,0.182,0.898
2023-10-23 12:00:00,CityA,68.6816625983912,3.18,19.2,1.8,0.143,1.319
2023-10-23 13:00:00,CityA,66.54396687172007,7.74,44.6,1.92,0.077,0.903
2023-10-23 14:00:00,CityA,59.151147486498104,1.86,32.9,2.38,0.035,0.581
2023-10-23 15:00:00,CityA,73.69323537176328,1.72,29.3,1.97,0.145,1.23
2023-10-23 16:00:00,CityA,59.025293229382086,5.65,44.0,4.03,0.017,0.857
2023-10-23 17:00:00,CityA,65.4887644678333,8.43,54.6,3.25,0.083,0.761
2023-10-23 18:00:00,CityA,68.96350840118886,3.01,68.6,0.61,0.037,0.697
2023-10-23 19:00:00,CityA,75.72137632771334,2.87,51.5,2.56,0.005,1.231
2023-10-23 20:00:00,CityA,68.4392624713397,5.02,55.1,2.89,0.008,0.958
2023-10-23 21:00:00,CityA,87.25479423460598,9.95,78.0,2.52,0.02,1.091
2023-10-23 22:00:00,CityA,51.64357796279991,7.76,57.8,2.31,0.08,0.727
2023-10-23 23:00:00,CityA,73.01742297333692,3.16,75.8,3.75,0.102,0.616
2023-10-24 00:00:00,CityA,94.71343354545789,4.02,,5.51,0.41,1.317
2023-10-24 01:00:00,CityA,74.1433478228769,2.04,76.8,1.99,0.137,0.898
2023-10-24 02:00:00,CityA,65.06700267488692,6.71,48.7,2.18,0.009,0.819
2023-10-24 03:00:00,CityA,72.39268537121292,6.02,57.0,2.08,0.077,0.955
2023-10-24 04:00:00,CityA,78.26378733648455,6.16,62.5,2.66,0.011,1.327
2023-10-24 05:00:00,CityA,77.43427595614342,5.54,44.6,1.45,0.045,1.227
2023-10-24 06:00:00,CityA,83.19029047887615,5.63,47.6,2.47,0.011,1.231
2023-10-24 07:00:00,CityA,54.608091659534935,5.59,51.3,1.99,0.113,0.952
2023-10-24 08:00:00,CityA,71.43100078626273,6.01,42.0,2.78,0.022,0.724
2023-10-24 09:00:00,CityA,63.68117266941892,3.99,57.8,1.74,0.147,1.134
2023-10-24 10:00:00,CityA,81.23427916066072,3.55,40.8,1.63,0.086,1.139
2023-10-24 11:00:00,CityA,76.40727498302705,6.99,39.0,2.45,0.082,0.964
2023-10-24 12:00:00,CityA,66.2126774968892,5.73,32.3,2.18,0.019,0.709
2023-10-24 13:00:00,CityA,62.63054530040195,2.33,31.5,2.99,0.192,0.899
2023-10-24 14:00:00,CityA,60.37543522134927,3.79,34.0,2.13,0.082,0.785
2023-10-24 15:00:00,CityA,64.15863043111653,9.08,37.1,1.45,0.044,0.859
2023-10-24 16:00:00,CityA,80.55357298124322,5.85,38.2,1.33,0.057,1.301
2023-10-24 17:00:00,CityA,77.33040796010833,4.87,38.5,3.5,0.098,1.251
2023-10-24 18:00:00,CityA,75.84514445132665,5.57,45.4,1.67,0.132,0.925
2023-10-24 19:00:00,CityA,61.9002728987809,3.23,50.2,3.4,0.135,1.075
2023-10-24 20:00:00,CityA,59.0539697603641,4.65,56.3,1.8,0.111,1.032
2023-10-24 21:00:00,CityA,70.61520506936176,2.77,55.3,1.89,0.284,0.95
2023-10-24 22:00:00,CityA,463.0614103172136,5.71,68.0,0.87,0.17,1.197
2023-10-24 23:00:00,CityA,81.52234225999487,2.69,58.9,2.86,0.079,0.729
2023-10-25 00:00:00,CityA,83.76167156747383,4.2,68.7,1.35,0.108,1.089
2023-10-25 01:00:00,CityA,80.51123040953277,5.71,62.9,2.42,0.069,1.264
2023-10-25 02:00:00,CityA,71.12396460621103,4.3,68.7,1.76,0.009,1.083
2023-10-25 03:00:00,CityA,76.8859421989097,4.65,63.0,3.78,0.088,1.071
2023-10-25 04:00:00,CityA,84.45945523432435,2.95,57.3,1.16,0.026,1.413
2023-10-25 05:00:00,CityA,64.40839130753481,3.21,65.1,3.99,0.149,0.604
2023-10-25 06:00:00,CityA,64.4474673515233,5.87,50.3,2.54,0.04,0.879
2023-10-25 07:00:00,CityA,68.40941801914265,3.14,48.3,,0.003,0.707
2023-10-25 08:00:00,CityA,72.06342925073525,2.42,31.3,1.36,0.096,0.672
2023-10-25 09:00:00,CityA,67.41380822030314,6.74,30.0,3.11,0.243,0.966
2023-10-25 10:00:00,CityA,81.7737750326716,7.03,45.8,1.24,0.051,1.504
2023-10-25 11:00:00,CityA,63.661690957529196,8.5,39.1,2.9,0.101,1.069
2023-10-25 12:00:00,CityA,92.80352437299337,5.97,30.5,1.66,0.015,1.253
2023-10-25 13:00:00,CityA,64.75099047681654,4.6,34.6,1.44,0.175,1.097
2023-10-25 14:00:00,CityA,64.51974449334811,5.19,30.0,2.31,0.096,0.978
2023-10-25 15:00:00,CityA,57.39180942064934,2.94,45.5,1.79,0.031,1.068
2023-10-25 16:00:00,CityA,65.61099352367133,6.19,39.6,2.08,0.078,0.952
2023-10-25 17:00:00,CityA,76.15316058347365,2.49,46.3,2.35,0.04,1.008
2023-10-25 18:00:00,CityA,67.25752095259888,2.61,49.1,3.03,0.214,1.248
2023-10-25 19:00:00,CityA,56.41701445153393,6.89,62.1,1.6,0.085,1.057
2023-10-25 20:00:00,CityA,70.95456274508086,2.82,61.1,2.86,0.119,0.956
2023-10-25 21:00:00,CityA,83.24215090260712,4.26,68.4,1.0,0.046,0.863
2023-10-25 22:00:00,CityA,92.01309622271813,6.23,55.9,2.75,0.126,1.331
2023-10-25 23:00:00,CityA,86.42844082357132,4.28,58.9,2.87,0.221,1.367
2023-10-26 00:00:00,CityA,69.3282124953112,4.53,73.4,1.94,0.0,1.022
2023-10-26 01:00:00,CityA,67.07820406697549,9.2,65.5,3.18,0.033,1.015
2023-10-26 02:00:00,CityA,66.9615179091563,2.13,57.7,3.68,0.011,0.972
2023-10-26 03:00:00,CityA,79.96943306406762,5.22,58.6,1.69,0.062,1.218
2023-10-26 04:00:00,CityA,75.6085663607096,5.4,67.3,3.34,0.157,0.885
2023-10-26 05:00:00,CityA,77.97506735062825,5.88,66.7,3.1,0.15,1.273
2023-10-26 06:00:00,CityA,54.861154315087276,5.12,56.6,2.32,0.047,1.096
2023-10-26 07:00:00,CityA,79.98706644825609,4.56,55.8,2.93,0.03,1.166
2023-10-26 08:00:00,CityA,80.60551157577062,0.96,42.4,2.24,0.047,1.198
2023-10-26 09:00:00,CityA,63.909097216518134,5.44,50.2,2.56,0.061,0.92
2023-10-26 10:00:00,CityA,81.81105421175434,2.85,33.9,0.52,0.043,0.95
2023-10-26 11:00:00,CityA,81.33485190759325,8.23,20.5,1.23,0.104,1.347
2023-10-26 12:00:00,CityA,62.19285401351677,7.1,23.7,3.99,0.218,0.946
2023-10-26 13:00:00,CityA,79.94707188487429,3.43,25.7,2.41,0.116,0.846
2023-10-26 14:00:00,CityA,80.35630616241906,9.78,25.3,2.7,0.075,0.92
2023-10-26 15:00:00,CityA,81.32301546209024,6.59,30.7,2.78,0.153,1.304
2023-10-26 16:00:00,CityA,93.19116429318287,3.31,34.2,2.11,0.086,1.232
2023-10-26 17:00:00,CityA,71.89985087173787,7.63,43.3,2.08,0.007,1.186
2023-10-26 18:00:00,CityA,76.94860999258744,7.63,45.9,3.24,0.054,0.911
2023-10-26 19:00:00,CityA,69.21138873040823,3.0,38.3,2.67,0.006,1.098
2023-10-26 20:00:00,CityA,63.93625769776807,4.03,60.6,2.06,0.133,0.643
2023-10-26 21:00:00,CityA,68.9410962346878,3.53,52.2,3.67,0.129,0.851
2023-10-26 22:00:00,CityA,68.38952146884675,4.7,62.3,2.33,0.001,0.826
2023-10-26 23:00:00,CityA,73.3959969202127,6.44,76.9,3.72,0.019,1.144
2023-10-27 00:00:00,CityA,81.39392721056369,6.74,76.4,4.4,0.071,1.147
2023-10-27 01:00:00,CityA,66.47406976572262,6.82,70.0,2.19,0.099,0.971
2023-10-27 02:00:00,CityA,75.24518789591986,3.97,70.6,1.35,0.106,0.909
2023-10-27 03:00:00,CityA,92.41956920118673,5.57,63.0,3.71,0.056,1.432
2023-10-27 04:00:00,CityA,74.36372832509493,3.83,48.1,1.25,0.675,1.102
2023-10-27 05:00:00,CityA,80.24283433160116,1.51,40.4,4.57,0.028,0.829
2023-10-27 06:00:00,CityA,62.825891892840254,2.34,45.6,1.63,0.298,1.105
2023-10-27 07:00:00,CityA,80.03670396768068,3.53,48.1,1.85,0.085,1.423
2023-10-27 08:00:00,CityA,63.493528285324615,,50.5,3.67,0.095,1.176
2023-10-27 09:00:00,CityA,59.84245724226404,4.28,45.7,3.17,0.021,0.498
2023-10-27 10:00:00,CityA,61.163647529960365,3.69,26.6,2.04,0.05,0.704
2023-10-27 11:00:00,CityA,80.14306683346175,5.23,27.9,2.56,0.03,1.397
2023-10-27 12:00:00,CityA,86.14645277498457,0.75,34.4,1.41,0.136,1.197
2023-10-27 13:00:00,CityA,66.13774119476486,5.93,37.8,2.71,0.017,1.009
2023-10-27 14:00:00,CityA,74.06392926615922,7.13,22.8,2.46,0.027,0.886
2023-10-27 15:00:00,CityA,55.74552683635248,8.45,35.3,2.16,0.14,0.92
2023-10-27 16:00:00,CityA,79.84704929013068,3.03,43.3,2.53,0.054,1.01
2023-10-27 17:00:00,CityA,65.74094481475453,9.63,53.4,2.74,0.022,0.863
2023-10-27 18:00:00,CityA,61.63671313491406,9.3,44.8,2.27,0.097,0.849
2023-10-27 19:00:00,CityA,54.73393615021272,2.9,63.2,2.67,0.197,0.54
2023-10-27 20:00:00,CityA,78.15017240825158,4.91,75.2,2.53,0.16,1.187
2023-10-27 21:00:00,CityA,76.89143312739702,3.16,68.4,1.76,0.154,1.433
2023-10-27 22:00:00,CityA,91.01619499787242,7.83,76.6,2.55,0.086,1.368
2023-10-27 23:00:00,CityA,57.691247208839904,4.98,74.2,3.32,0.067,0.913
2023-10-28 00:00:00,CityA,62.54090840440771,,78.1,3.13,0.02,0.932
2023-10-28 01:00:00,CityA,73.95058499383894,5.4,76.9,2.26,0.094,0.79
2023-10-28 02:00:00,CityA,62.287590178716115,5.4,72.8,2.26,0.035,1.141
2023-10-28 03:00:00,CityA,84.66563044824815,1.79,61.8,2.31,0.011,0.677
2023-10-28 04:00:00,CityA,56.31001260131063,4.83,67.4,3.29,0.07,1.001
2023-10-28 05:00:00,CityA,62.353610976099944,5.07,48.9,4.04,0.089,1.279
2023-10-28 06:00:00,CityA,48.83717959320527,4.36,59.7,2.89,0.277,0.704
2023-10-28 07:00:00,CityA,60.0170472237478,7.22,44.1,2.78,0.409,1.041
2023-10-28 08:00:00,CityA,84.49134887455557,6.71,49.2,2.35,0.006,1.304
2023-10-28 09:00:00,CityA,80.04595868418673,2.3,26.8,3.04,0.029,1.353
2023-10-28 10:00:00,CityA,63.997441246242,5.01,30.7,3.82,0.096,1.429
2023-10-28 11:00:00,CityA,69.00780786529585,5.06,30.2,2.41,0.135,1.132
2023-10-28 12:00:00,CityA,78.71474925964914,1.91,16.1,2.18,0.021,1.084
2023-10-28 13:00:00,CityA,68.68096624556132,5.64,27.1,2.09,0.198,0.815
2023-10-28 14:00:00,CityA,66.15727404781518,4.72,40.5,1.21,0.058,1.023
2023-10-28 15:00:00,CityA,64.0887045440516,3.17,28.4,1.51,0.35,0.999
2023-10-28 16:00:00,CityA,71.00039295224607,7.93,49.4,3.3,0.311,1.157
2023-10-28 17:00:00,CityA,52.69093146967998,6.09,61.5,2.93,0.065,0.812
2023-10-28 18:00:00,CityA,70.5524152666603,2.21,40.2,0.87,0.073,1.043
2023-10-28 19:00:00,CityA,49.897079377057935,6.55,50.0,1.32,0.209,0.84
2023-10-28 20:00:00,CityA,67.85196538714536,4.15,54.4,2.41,0.272,1.095
2023-10-28 21:00:00,CityA,69.353893481865,4.28,55.1,4.5,0.11,1.103
2023-10-28 22:00:00,CityA,74.28263435703548,5.22,68.5,4.16,0.023,0.953
2023-10-28 23:00:00,CityA,54.847828083592006,4.47,67.1,3.81,0.084,1.096
2023-10-29 00:00:00,CityA,72.59364821498397,4.88,78.2,3.95,0.231,1.148
2023-10-29 01:00:00,CityA,87.74353249611822,1.31,56.0,3.6,0.187,1.214
2023-10-29 02:00:00,CityA,85.19430704437985,3.78,73.5,3.32,0.185,1.148
2023-10-29 03:00:00,CityA,74.86333832604264,-2.24,83.3,3.35,0.013,0.902
2023-10-29 04:00:00,CityA,79.52117443410332,5.78,49.8,3.76,0.141,1.086
2023-10-29 05:00:00,CityA,88.0094258118282,2.97,48.9,3.46,0.027,1.125
2023-10-29 06:00:00,CityA,57.2587080471968,5.73,47.7,3.31,0.119,0.938
2023-10-29 07:00:00,CityA,62.77778982162424,4.32,50.7,4.07,0.44,0.93
2023-10-29 08:00:00,CityA,64.29870571964447,3.14,47.0,2.49,0.008,0.678
2023-10-29 09:00:00,CityA,75.93873436234279,0.68,22.3,0.22,0.211,1.142
2023-10-29 10:00:00,CityA,77.45289491075636,4.09,26.8,1.22,0.043,1.185
2023-10-29 11:00:00,CityA,67.89507139648944,6.85,39.8,1.82,0.007,0.819
2023-10-29 12:00:00,CityA,67.4724820263356,1.92,30.7,2.37,0.06,0.518
2023-10-29 13:00:00,CityA,66.03065255830381,5.41,18.7,0.24,0.016,0.618
2023-10-29 14:00:00,CityA,67.08322290864517,7.89,20.6,2.15,0.363,0.575
2023-10-29 15:00:00,CityA,83.13621445758636,,32.8,4.16,0.052,1.251
2023-10-29 16:00:00,CityA,72.3762454182548,4.82,41.3,1.47,0.126,1.258
2023-10-29 17:00:00,CityA,64.06725873209291,2.73,40.5,1.47,0.126,1.15
2023-10-29 18:00:00,CityA,57.390025129076,3.2,49.9,3.47,0.454,0.94
2023-10-29 19:00:00,CityA,50.936164267072854,4.69,57.7,2.1,0.107,0.846
2023-10-29 20:00:00,CityA,85.89532813847794,4.29,70.2,1.69,0.129,1.203
2023-10-29 21:00:00,CityA,86.15971763041846,1.48,55.3,4.7,0.063,1.012
2023-10-29 22:00:00,CityA,73.22783143346044,6.0,61.5,1.01,0.057,1.186
2023-10-29 23:00:00,CityA,71.35245432897521,5.6,70.6,3.38,0.074,0.962
2023-10-30 00:00:00,CityA,64.40156803670119,6.12,67.7,3.84,0.023,0.919
2023-10-30 01:00:00,CityA,72.91620930111606,4.96,56.9,1.93,0.08,1.196
2023-10-30 02:00:00,CityA,73.73402969397426,8.57,78.3,3.04,0.022,0.692
2023-10-30 03:00:00,CityA,70.490136369155,2.94,58.9,2.35,0.051,0.85
2023-10-30 04:00:00,CityA,77.36450544658521,6.07,47.0,2.6,0.053,1.085
2023-10-30 05:00:00,CityA,77.79431697429,4.86,51.0,2.49,0.034,1.241
2023-10-30 06:00:00,CityA,58.29782476667347,7.82,47.4,2.17,0.346,1.019
2023-10-30 07:00:00,CityA,79.58625837588147,3.37,40.7,3.01,0.051,1.07
2023-10-30 08:00:00,CityA,67.9314641411168,6.99,29.1,2.12,0.085,1.249
2023-10-30 09:00:00,CityA,69.3208156245581,5.04,27.4,3.42,0.111,1.264
2023-10-30 10:00:00,CityA,77.19397275660349,6.1,31.4,2.02,0.063,1.272
2023-10-30 11:00:00,CityA,84.30933251330804,6.36,22.4,4.09,0.062,1.021
2023-10-30 12:00:00,CityA,78.91587588130847,6.22,42.6,1.9,0.002,0.977
2023-10-30 13:00:00,CityA,69.87228317640847,2.91,42.3,4.41,0.087,1.134
2023-10-30 14:00:00,CityA,68.85937818326396,5.45,37.9,2.64,0.187,0.817
2023-10-30 15:00:00,CityA,60.839042967881284,1.2,30.6,3.77,0.408,0.984
2023-10-30 16:00:00,CityA,48.83591332976398,4.66,36.3,1.81,0.295,0.788
2023-10-30 17:00:00,CityA,70.0950720161657,3.49,56.0,3.57,0.412,1.321
2023-10-30 18:00:00,CityA,57.719556964613325,2.75,46.8,0.62,0.055,0.676
2023-10-30 19:00:00,CityA,56.812699469061144,8.29,76.6,3.57,0.052,0.98
2023-10-30 20:00:00,CityA,71.10200285993399,5.94,54.2,2.71,0.047,0.967
2023-10-30 21:00:00,CityA,71.4294093167086,7.62,58.3,3.45,0.063,1.04
2023-10-30 22:00:00,CityA,75.91264265901977,5.69,60.5,1.29,0.297,1.236
2023-10-30 23:00:00,CityA,82.95142789584627,8.06,62.6,2.97,0.069,1.06
2023-10-31 00:00:00,CityA,82.29305980914796,6.19,70.5,3.07,0.117,0.955
2023-10-31 01:00:00,CityA,70.12526130443028,7.52,72.0,0.53,0.099,1.197
2023-10-31 02:00:00,CityA,61.233992422531294,3.99,65.6,2.1,0.239,0.738
2023-10-31 03:00:00,CityA,73.82775631127117,4.66,65.8,1.12,0.02,1.03
